video_channelId,video_channelTitle,video_channelSubscriber,video_id,video_title,video_publishedAt,video_description,video_thumbnails,video_tags,video_categoryId,video_viewCount,video_likeCount,video_commentCount,video_duration_teaser,video_id_mv_official,video_title_mv_official,video_publishedAt_mv_official,video_duration_mv_official,video_viewCount_mv_official,total_day_mv_published
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,5as2CKK8mTc,NCT DREAM 엔시티 드림 '버퍼링 (Glitch Mode) (JINBO Remix)' MV Teaser,2022-06-20 09:00:02+00:00,"""iScreaM"" is a new project by SM EDM label 'ScreaM Records', where global DJs and producers participate in releasing remix singles of SM artists' music.

NCT DREAM's ""iScreaM Vol.16 : 버퍼링 (Glitch Mode) Remix"" is out!
Listen and download on your favorite platform: https://iscream.lnk.to/vol16 

🛸 '버퍼링 (Glitch Mode) (JINBO Remix)' MV https://youtu.be/bvfd04tLnw8

ScreaM Records Official
https://www.youtube.com/SMScreaMRecords
https://www.facebook.com/ScreaMRecordsSM
https://www.instagram.com/screamrecords

JINBO Official
https://www.instagram.com/jinbosuperfreak/
https://soundcloud.com/jinbosoul

NCT DREAM Official
https://www.youtube.com/nctdream
https://www.instagram.com/nct_dream
https://www.tiktok.com/@official_nct
https://twitter.com/NCTsmtown_DREAM
https://www.facebook.com/NCTDREAM.smtown

#NCTDREAM #JINBO #iScreaM #버퍼링 #GlitchMode #Remix
NCT DREAM 엔시티 드림 '버퍼링 (Glitch Mode) (JINBO Remix)' MV Teaser ℗ SM Entertainment, ScreaM Records",https://i.ytimg.com/vi/5as2CKK8mTc/default.jpg,"['NCT DREAM', '엔시티드림', '드림', 'Glitch Mode', '글리치모드', '드림 글리치모드', 'NCT DREAM Glitch Mode', '마크', '재민', '제노', '런쥔', '해찬', '지성', '천러', 'MARK', 'JAEMIN', 'JENO', 'RENJUN', 'HAECHAN', 'JISUNG', 'CHENLE', 'MV', 'MUSIC VIDEO', '뮤직비디오', '뮤비', 'iscream', 'jinbo', '진보', '리믹스', 'remix', 'teaser', '티저']",10,134123.0,28252.0,673.0,PT38S,bvfd04tLnw8,NCT DREAM 엔시티 드림 '버퍼링 (Glitch Mode) (JINBO Remix)' MV,2022-06-21 09:06:09+00:00,PT4M43S,471985.0,144.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,QUpqyWvjSOQ,NCT DREAM 엔시티 드림 'Beatbox' MV Teaser,2022-05-28 15:00:22+00:00,"NCT DREAM's 2nd album repackage ""Beatbox"" is out!
Listen and download on your favorite platform: https://smarturl.it/NCTDREAM_Beatbox

📻 'Beatbox' MV: https://youtu.be/bagFQCTHXy8

NCT DREAM Official
https://www.youtube.com/nctdream
https://www.instagram.com/nct_dream
https://www.tiktok.com/@official_nct
https://twitter.com/NCTsmtown_DREAM
https://www.facebook.com/NCTDREAM.smtown

#NCTDREAM #Beatbox
#NCTDREAM_Beatbox
NCT DREAM 엔시티 드림 'Beatbox' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/QUpqyWvjSOQ/default.jpg,"['NCT DREAM', '엔시티드림', '드림', '드림 컴백', 'Beatbox', '비트박스', '2집 리패키지 앨범', 'repackage album', '마크', '재민', '제노', '런쥔', '해찬', '지성', '천러', 'MARK', 'JAEMIN', 'JENO', 'RENJUN', 'HAECHAN', 'JISUNG', 'CHENLE', 'dreamsquad', '드림스쿼드', '티저', 'teaser', 'mv teaser', '뮤비 티저']",10,1896675.0,372594.0,10370.0,PT31S,bagFQCTHXy8,NCT DREAM 엔시티 드림 'Beatbox' MV,2022-05-30 09:00:12+00:00,PT3M57S,70684578.0,166.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,PsUa6Q8YxlA,BoA ボア 'The Greatest' MV Teaser,2022-05-22 09:00:17+00:00,"BoA’s Japan Debut 20th Anniversary Album ‘The Greatest’ will be released on May 30th.
Before that, the MV of the title track ‘The Greatest’ is out! https://youtu.be/GxaWj8eoRmw

Listen and download on iTunes & Apple Music, Spotify, LINE MUSIC and dhits: Coming Soon!

BoA Information
bio.to/BoA20thAnniversary

BoA Official
http://www.youtube.com/BoA
http://www.facebook.com/BoA.smtown
http://www.instagram.com/boasmtown
http://www.instagram.com/boakwon
http://twitter.com/BoA_Official
http://twitter.com/BoAkwon

#BoA #TheGreatest #BoAJP20th",https://i.ytimg.com/vi/PsUa6Q8YxlA/default.jpg,"['ボア', 'boa', 'the greatest', '20th', 'anniversary', 'mv', 'music video', 'teaser', '보아']",10,349784.0,28216.0,919.0,PT28S,GxaWj8eoRmw,BoA ボア 'The Greatest' MV,2022-05-23 09:00:13+00:00,PT3M34S,2171300.0,173.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,J0xWk82M9OE,ONEW オンユ 'キラキラ' MV Teaser,2022-05-19 15:00:06+00:00,"ONEW’s Japan Digital EP ""Who sings? Vol.1"" is out!
Listen and download on your favorite platform: https://lnk.to/onwsv1
'キラキラ' MV https://youtu.be/KMnWPPVrGWc

[Tracklist]
01 Everything (作詞：MISIA・作曲：松本俊明)
02 キラキラ (作詞：小田和正・作曲：小田和正)
https://lnk.to/onkirakira (先行配信中)
03 鱗(うろこ) (作詞：秦 基博・作曲：秦 基博)
04 やさしいキスをして (作詩：吉田美和・作曲：中村正人)

ONEW JAPAN 1st ALBUM 『Life goes on』
🎧 https://lnk.to/onewlgobd
🎥 'Life goes on' MV: https://youtu.be/1Zm2aHzOI40
💿 https://store.universal-music.co.jp/artist/shinee/

SHINee JP Official
https://shinee.jp/
https://www.instagram.com/shinee_jp_official/
https://twitter.com/shinetter
http://line.me/ti/p/%40shinee_jp
http://www.universal-music.co.jp/shinee/

SHINee Official
https://www.youtube.com/SHINee​​​​​
https://www.facebook.com/shinee
https://www.instagram.com/shinee
https://www.vlive.tv/channel/96DD0B
https://twitter.com/SHINee

#ONEW #オンユ #キラキラ #Kirakira #온유
#SHINee #シャイニー #샤이니",https://i.ytimg.com/vi/J0xWk82M9OE/default.jpg,"['ONEW', 'オンユ', 'キラキラ', 'Kirakira', 'shinee', '온유', '샤이니', '키라키라', 'mv', 'teaser', 'universal', 'japan', 'jp']",10,168787.0,20325.0,836.0,PT19S,KMnWPPVrGWc,ONEW オンユ 'キラキラ' MV,2022-05-24 09:00:15+00:00,PT4M56S,789194.0,172.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,uqpTvxbzP_A,HYO 효연 'DEEP' MV Teaser,2022-05-14 15:00:33+00:00,"HYO’s 1st mini album ""DEEP"" is out!
Listen and download on your favorite platform: https://smarturl.it/HYO_DEEP
🕸 'DEEP' MV https://youtu.be/4DTkTJPtDZI

HYO Official
http://www.youtube.com/HYOYEONofficial
http://www.facebook.com/girlsgeneration 
http://twitter.com/girlsgeneration 
https://www.instagram.com/girlsgeneration

#HYO #효연 #DEEP
HYO 효연 'DEEP' MV Teaser ℗ SM Entertainment, Scream Records",https://i.ytimg.com/vi/uqpTvxbzP_A/default.jpg,"['hyo', '효연', 'deep', '소녀시대', 'girls generation', 'hyo deep', '효연 deep', '효연 미니', '효연 컴백', 'hyoyeon', 'hyoyeon deep', 'deep music video']",10,589227.0,65381.0,2074.0,PT31S,4DTkTJPtDZI,HYO 효연 'DEEP' MV,2022-05-16 09:00:01+00:00,PT3M15S,7274074.0,180.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,aliUwjoWHSE,RYEOWOOK 려욱 '오늘만은 (Hiding Words)' MV Teaser #2,2022-05-02 09:00:03+00:00,"RYEOWOOK's 3rd mini album ""A Wild Rose"" is out!
Listen and download on your favorite platform: https://smarturl.it/ryeowook_AWildRose 

📖 '오늘만은 (Hiding Words)' MV https://youtu.be/KIrh6jRFQh4
🕊️ '파랑새 (Bluebird)' MV https://youtu.be/fDIi1XFUWMs

RYEOWOOK Official
https://www.youtube.com/SUPERJUNIOR
https://www.facebook.com/superjunior
https://www.instagram.com/superjunior
https://www.twitter.com/sjofficial

#려욱 #RYEOWOOK #오늘만은 #Hiding_Words #A_Wild_Rose
RYEOWOOK 려욱 '오늘만은 (Hiding Words)' MV Teaser #2 ℗SM Entertainment, Label SJ",https://i.ytimg.com/vi/aliUwjoWHSE/default.jpg,"['ryeowook', 'mv', 'teaser', 'a wild rose', 'super junior', 'sj', '오늘만은', 'Hiding Words', '려욱', '뮤직비디오', '뮤비', '티저', '슈퍼주니어']",10,51498.0,8709.0,547.0,PT49S,KIrh6jRFQh4,RYEOWOOK 려욱 '오늘만은 (Hiding Words)' MV,2022-05-03 09:00:12+00:00,PT3M42S,635542.0,193.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,1quq3HvnVHs,RYEOWOOK 려욱 '오늘만은 (Hiding Words)' MV Teaser #1,2022-04-29 09:00:01+00:00,"RYEOWOOK's 3rd mini album ""A Wild Rose"" is out!
Listen and download on your favorite platform: https://smarturl.it/ryeowook_AWildRose 

📖 '오늘만은 (Hiding Words)' MV https://youtu.be/KIrh6jRFQh4
🕊️ '파랑새 (Bluebird)' MV https://youtu.be/fDIi1XFUWMs

RYEOWOOK Official
https://www.youtube.com/SUPERJUNIOR
https://www.facebook.com/superjunior
https://www.instagram.com/superjunior
https://www.twitter.com/sjofficial

#려욱 #RYEOWOOK #오늘만은 #Hiding_Words #A_Wild_Rose
RYEOWOOK 려욱 '오늘만은 (Hiding Words)' MV Teaser #1 ℗SM Entertainment, Label SJ",https://i.ytimg.com/vi/1quq3HvnVHs/default.jpg,"['ryeowook', 'mv', 'teaser', 'a wild rose', 'super junior', 'sj', '오늘만은', 'Hiding Words', '려욱', '뮤직비디오', '뮤비', '티저', '슈퍼주니어']",10,50557.0,8446.0,465.0,PT46S,KIrh6jRFQh4,RYEOWOOK 려욱 '오늘만은 (Hiding Words)' MV,2022-05-03 09:00:12+00:00,PT3M42S,635542.0,193.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,89nyOiUc0GI,TAEYEON 태연 'INVU (ZHU Remix)' MV Teaser,2022-04-27 09:00:03+00:00,"""iScreaM"" is a new project by SM EDM label 'ScreaM Records', where global DJs and producers participate in releasing remix singles of SM artists' music.

TAEYEON's ""iScreaM Vol.15 : INVU Remixes"" is out!
Listen and download on your favorite platform: https://smarturl.it/iScreaMvol15_INVU 

🏹 'INVU (ZHU Remix)' MV https://youtu.be/QacMhZBAxmM

ScreaM Records Official
https://www.youtube.com/SMScreaMRecords
https://www.facebook.com/ScreaMRecordsSM
https://www.instagram.com/screamrecords

ZHU Official
https://www.instagram.com/zhu
https://soundcloud.com/zhu
https://twitter.com/ZHUmusic
https://www.youtube.com/c/ZHU

TAEYEON Official
https://www.youtube.com/taeyeonofficial
https://www.instagram.com/taeyeon.smofficial
https://twitter.com/TAEYEONsmtown
https://www.facebook.com/TAEYEON.smofficial

#TAEYEON #ZHU #iScreaM #INVU #Remix
TAEYEON 태연 'INVU (ZHU Remix)' MV Teaser ℗ SM Entertainment, ScreaM Records",https://i.ytimg.com/vi/89nyOiUc0GI/default.jpg,"['invu', 'taeyeon', '태연', 'iscream remix', 'scream records', '태연 invu', 'invu remix', 'zhu remix', 'zhu']",10,137107.0,11935.0,336.0,PT29S,QacMhZBAxmM,TAEYEON 태연 'INVU (ZHU Remix)' MV,2022-04-28 09:00:23+00:00,PT3M50S,382621.0,198.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,QfbarjRxgnk,RYEOWOOK 려욱 '파랑새 (Bluebird)' MV Teaser,2022-04-20 09:00:43+00:00,"RYEOWOOK's 3rd mini album ""A Wild Rose"" is out!
Listen and download on your favorite platform: https://smarturl.it/ryeowook_AWildRose 

📖 '오늘만은 (Hiding Words)' MV https://youtu.be/KIrh6jRFQh4
🕊️ '파랑새 (Bluebird)' MV https://youtu.be/fDIi1XFUWMs

RYEOWOOK Official
http://www.youtube.com/SUPERJUNIOR
http://www.facebook.com/superjunior
http://www.instagram.com/superjunior
http://www.twitter.com/sjofficial

#려욱 #RYEOWOOK #파랑새 #Bluebird #A_Wild_Rose
RYEOWOOK 려욱 '파랑새 (Bluebird)' MV Teaser ℗ SM Entertainment, Label SJ",https://i.ytimg.com/vi/QfbarjRxgnk/default.jpg,"['ryeowook', 'bluebird', 'mv', 'teaser', 'a wild rose', 'super junior', 'sj', '려욱', '파랑새', '뮤직비디오', '뮤비', '티저', '슈퍼주니어']",10,91680.0,13599.0,753.0,PT28S,fDIi1XFUWMs,RYEOWOOK 려욱 '파랑새 (Bluebird)' MV,2022-04-22 09:00:30+00:00,PT3M55S,529527.0,204.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,VvaAR4ERcqs,[STATION] 태용 (TAEYONG) X 원슈타인 (Wonstein) 'Love Theory' MV Teaser,2022-04-13 09:00:13+00:00,"TAEYONG X Wonstein's new single ""Love Theory - SM STATION"" is out!
Listen and download on your favorite platform: https://smarturl.it/tywst_lovetheory
📚💖'Love Theory' MV: https://youtu.be/lKAiv1jmVxA

🚂 SM STATION Playlist
Spotify: https://smarturl.it/SMSTATION_Spotify
Apple Music: https://smarturl.it/SMSTATION_Apple
YouTube Music: https://smarturl.it/SMSTATION_YTMusic 

SM STATION Official
http://www.youtube.com/smstation
http://www.instagram.com/smtownstation
http://www.facebook.com/station.smtown

TAEYONG Official
https://www.youtube.com/TAEYONG_TYTRACK
https://www.youtube.com/nctsmtown
https://www.instagram.com/nct/
https://www.tiktok.com/@official_nct
https://twitter.com/NCTsmtown
https://www.facebook.com/NCT.smtown

#TAEYONG #Wonstein #LoveTheory #NCT #태용 #원슈타인 #STATION #스테이션
[STATION] 태용 (TAEYONG) X 원슈타인 (Wonstein) 'Love Theory' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/VvaAR4ERcqs/default.jpg,"['태용', 'taeyong', 'nct', '엔시티', 'wonstein', '원슈타인', 'love theory', 'sm station', 'station', '스테이션', '에셈 스테이션']",10,388062.0,72617.0,2015.0,PT25S,lKAiv1jmVxA,[STATION] 태용 (TAEYONG) X 원슈타인 (Wonstein) 'Love Theory' MV,2022-04-14 09:01:44+00:00,PT3M27S,14211762.0,212.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,dDOm0FFWIz4,ONEW 온유 'DICE' MV Teaser,2022-04-09 15:00:28+00:00,"ONEW's 2nd mini album is out!
Listen and download on your favorite platform: https://smarturl.it/ONEW_DICE

🎲'DICE' MV https://youtu.be/xYth9NVvuPo

ONEW Official
https://www.youtube.com/SHINee
https://www.facebook.com/shinee
https://www.instagram.com/shinee
https://twitter.com/SHINee
https://www.tiktok.com/@shinee_official

#ONEW #온유 #DICE
#ONEW_DICE #SHINee #샤이니
ONEW 온유 'DICE' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/dDOm0FFWIz4/default.jpg,"['onew', '온유', '샤이니', 'shinee', 'dice', '온유 컴백', '온유 솔로', '온유 dice', 'onew dice', 'onew solo', 'onew comeback']",10,300259.0,42885.0,2918.0,PT27S,xYth9NVvuPo,ONEW 온유 'DICE' MV,2022-04-11 09:00:25+00:00,PT3M16S,10703043.0,215.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,1o9iv_oG2Cw,SUHO 수호 'Hurdle' MV Teaser,2022-04-06 09:00:04+00:00,"SUHO's 2nd mini album ""Grey Suit"" is out!
Listen and download on your favorite platform: https://smarturl.it/SUHO_GreySuit
👔 'Grey Suit' MV: https://youtu.be/u7Qdq7nffYo
🎸'Hurdle' MV: https://youtu.be/0kPinfiIhb8

SUHO Official
http://www.youtube.com/weareoneEXO
http://www.facebook.com/weareoneEXO
http://www.instagram.com/weareone.exo
http://twitter.com/weareoneEXO

#SUHO #Hurdle #GreySuit
#수호 #SUHO_GreySuit
SUHO 수호 'Hurdle' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/1o9iv_oG2Cw/default.jpg,"['수호', 'suho', 'grey suit', 'hurdle', '그레이 수트', '허들', '엑소', 'exo']",10,326700.0,91537.0,6179.0,PT33S,0kPinfiIhb8,SUHO 수호 'Hurdle' MV,2022-04-07 09:00:00+00:00,PT3M21S,2725568.0,219.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,lJVbZMP-y8Y,SUHO 수호 'Grey Suit' MV Teaser #2,2022-04-02 15:00:32+00:00,"SUHO's 2nd mini album ""Grey Suit"" is out!
Listen and download on your favorite platform: https://smarturl.it/SUHO_GreySuit
👔 'Grey Suit' MV: https://youtu.be/u7Qdq7nffYo
🎸'Hurdle' MV: https://youtu.be/0kPinfiIhb8

SUHO Official
http://www.youtube.com/weareoneEXO
http://www.facebook.com/weareoneEXO
http://www.instagram.com/weareone.exo
http://twitter.com/weareoneEXO

#SUHO #수호
#GreySuit #SUHO_GreySuit
SUHO 수호 'Grey Suit' MV Teaser #2 ℗ SM Entertainment",https://i.ytimg.com/vi/lJVbZMP-y8Y/default.jpg,"['수호', 'SUHO', '엑소', 'EXO', 'Grey Suit', '그레이 수트']",10,265638.0,65570.0,3774.0,PT31S,u7Qdq7nffYo,SUHO 수호 'Grey Suit' MV,2022-04-04 09:01:39+00:00,PT4M15S,4760341.0,222.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,KARvVxPR9yI,SUHO 수호 'Grey Suit' MV Teaser #1,2022-03-31 15:00:10+00:00,"SUHO's 2nd mini album ""Grey Suit"" is out!
Listen and download on your favorite platform: https://smarturl.it/SUHO_GreySuit
👔 'Grey Suit' MV: https://youtu.be/u7Qdq7nffYo
🎸'Hurdle' MV: https://youtu.be/0kPinfiIhb8

SUHO Official
http://www.youtube.com/weareoneEXO
http://www.facebook.com/weareoneEXO
http://www.instagram.com/weareone.exo
http://twitter.com/weareoneEXO

#SUHO #수호
#GreySuit #SUHO_GreySuit
SUHO 수호 'Grey Suit' MV Teaser #1 ℗ SM Entertainment",https://i.ytimg.com/vi/KARvVxPR9yI/default.jpg,"['exo', 'suho', 'grey suit', '엑소', '수호', '그레이수트', '수호 컴백', '수호 솔로', 'suho comeback', 'suho solo', 'suho grey suit', '수호 grey suit']",10,294121.0,80470.0,4531.0,PT48S,u7Qdq7nffYo,SUHO 수호 'Grey Suit' MV,2022-04-04 09:01:39+00:00,PT4M15S,4760341.0,222.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,9loTBstGkrA,UV X 최시원 (CHOI SIWON) '내 낡은 자전거 (Riding)' MV Teaser,2022-03-28 03:00:02+00:00,"UV X CHOI SIWON's new single ""내 낡은 자전거 (Riding)"" is out!
Listen and download on your favorite platform: https://smarturl.it/UV_SIWON_Riding

SUPER JUNIOR Official
http://www.youtube.com/SUPERJUNIOR​
https://www.facebook.com/superjunior
https://www.instagram.com/superjunior/
https://www.twitter.com/sjofficial

#UV #최시원 #내낡은자전거 #Riding #CHOISIWON
UV X 최시원 (CHOI SIWON) '내 낡은 자전거 (Riding)' MV Teaser ℗ SM Entertainment, Label SJ",https://i.ytimg.com/vi/9loTBstGkrA/default.jpg,"['siwon', 'uv', 'riding', 'mv', 'teaser', 'super junior', 'yoo seyoon', 'muzie', '최시원', '유브이', '유세윤', '뮤지', '뮤직비디오', '티저', '내 낡은 자전거', '라이딩']",10,61408.0,4775.0,281.0,PT48S,pcG87k_LvLA,UV X 최시원 (CHOI SIWON) '내 낡은 자전거 (Riding)' MV,2022-03-30 09:00:32+00:00,PT4M54S,377642.0,227.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,PR1MDYLKNFE,Red Velvet レッドベルベット 'WILDSIDE' MV Teaser,2022-03-27 03:00:13+00:00,"Red Velvet JAPAN 1st Full Album ""Bloom"" is out!
Listen and download on your favorite platform: https://redvelvet-jp.lnk.to/rv_bloomID
🖤'WILDSIDE' MV: https://youtu.be/xGr53sCo62c

#RedVelvet #WILDSIDE #Bloom #レッドベルベット

[Tracklist]
01 Marionette
02 WILDSIDE
03 SAPPY
04 Jackpot
05 #Cookie Jar
06 Snap Snap
07 Sayonara
08 Aitai-tai
09 Swimming Pool
10 ‘Cause it’s you
11 Color of Love

Red Velvet Japan Official
http://redvelvet-jp.net/",https://i.ytimg.com/vi/PR1MDYLKNFE/default.jpg,,10,709806.0,100280.0,2240.0,PT28S,xGr53sCo62c,Red Velvet レッドベルベット 'WILDSIDE' MV,2022-03-27 15:00:20+00:00,PT4M5S,14176001.0,230.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,OCxE6BV56Bk,NCT DREAM 엔시티 드림 '버퍼링 (Glitch Mode)' MV Teaser,2022-03-26 15:00:20+00:00,"NCT DREAM's 2nd album ""Glitch Mode"" is out!
Listen and download on your favorite platform: https://smarturl.it/NCTDREAM_GlitchMode

🎮 '버퍼링 (Glitch Mode)' MV: https://youtu.be/oZP2h3WIzqk

NCT DREAM Official
http://www.youtube.com/nctdream
http://www.instagram.com/nct_dream
http://www.tiktok.com/@official_nct
http://twitter.com/NCTsmtown_DREAM
http://www.facebook.com/NCTDREAM.smtown

#NCTDREAM #버퍼링 #GlitchMode
#NCTDREAM_GlitchMode
NCT DREAM 엔시티 드림 '버퍼링 (Glitch Mode)' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/OCxE6BV56Bk/default.jpg,"['NCT DREAM', '엔시티드림', '드림', '드림 컴백', 'Glitch Mode', '글리치모드', '드림 글리치모드', 'NCT DREAM Glitch Mode', '마크', '재민', '제노', '런쥔', '해찬', '지성', '천러', 'MARK', 'JAEMIN', 'JENO', 'RENJUN', 'HAECHAN', 'JISUNG', 'CHENLE', '버퍼링', 'buffering', 'mv', 'music video', 'teaser', '뮤비 티저', '뮤직비디오 티저']",10,3406372.0,478610.0,16911.0,PT42S,oZP2h3WIzqk,NCT DREAM 엔시티 드림 '버퍼링 (Glitch Mode)' MV,2022-03-28 09:00:07+00:00,PT3M45S,78629271.0,229.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,oo_BxdlQReM,Red Velvet 레드벨벳 'Feel My Rhythm' MV Teaser,2022-03-17 15:00:34+00:00,"Red Velvet's mini album ""'The ReVe Festival 2022 - Feel My Rhythm'"" is out!
Listen and download on your favorite platform: https://smarturl.it/RV_FeelMyRhythm
🍓✨ 'Feel My Rhythm' MV: https://youtu.be/R9At2ICm4LQ

[Tracklist]
01 Feel My Rhythm
02 Rainbow Halo
03 Beg For Me
04 BAMBOLEO
05 Good, Bad, Ugly
06 In My Dreams

Red Velvet Official
http://www.youtube.com/redvelvet
http://www.facebook.com/RedVelvet
http://www.instagram.com/redvelvet.smtown
https://www.tiktok.com/@redvelvet_smtown
http://twitter.com/RVsmtown

#RedVelvet #Feel_My_Rhythm #The_ReVe_Festival_2022
#레드벨벳 #필마이리듬
Red Velvet 레드벨벳 'Feel My Rhythm' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/oo_BxdlQReM/default.jpg,"['레드벨벳', 'Red Velvet', 'Feel My Rhythm', '필마이리듬', 'The ReVe Festival 2022', '더 리브 페스티벌 2022', 'The ReVe Festival', '더 리브 페스티벌', '아이린', 'IRENE', '슬기', 'SEULGI', '웬디', 'WENDY', '조이', 'JOY', '예리', 'YERI']",10,3966547.0,455259.0,21176.0,PT36S,R9At2ICm4LQ,Red Velvet 레드벨벳 'Feel My Rhythm' MV,2022-03-21 09:07:08+00:00,PT3M58S,59495993.0,236.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,Wabar64PqA8,KAI 카이 'Peaches (SUMIN Remix)' MV Teaser,2022-02-24 09:00:12+00:00,"""iScreaM"" is a new project by SM EDM label 'ScreaM Records', where global DJs and producers participate in releasing remix singles of SM artists' music.

KAI's ""iScreaM Vol.14 : Peaches Remixes"" is out!
Listen and download on your favorite platform:  
https://smarturl.it/iScreaM_Vol14
🍑 'Peaches (SUMIN Remix)' MV Release: 2022.02.28

ScreaM Records Official
https://www.youtube.com/SMScreaMRecords
https://www.facebook.com/ScreaMRecordsSM
https://www.instagram.com/screamrecords

SUMIN Official
https://www.instagram.com/suminboutu/
https://soundcloud.com/suminismm
https://twitter.com/suminboutu
https://www.youtube.com/channel/UCgNMmdYN8D8xdWqnjjf16Ig

KAI Official
http://www.youtube.com/KAIyoutube
http://www.youtube.com/weareoneEXO
http://www.facebook.com/weareoneEXO
http://www.instagram.com/weareone.exo
https://www.vlive.tv/channel/F94BD
http://twitter.com/weareoneEXO

KAI 카이 'Peaches (SUMIN Remix)' MV Teaser ℗ SM Entertainment, ScreaM Records",https://i.ytimg.com/vi/Wabar64PqA8/default.jpg,"['kai', 'peaches', 'sumin', 'remix', 'iscream', 'scream records', 'mv', 'teaser', 'exo', '카이', '피치스', '수민', '리믹스', '아이스크림', '스크림 레코즈', '뮤직비디오', '티저', '엑소']",10,195445.0,34646.0,975.0,PT29S,aSsc046tcxU,KAI 카이 'Peaches (SUMIN Remix)' MV,2022-02-28 11:00:01+00:00,PT3M25S,601157.0,257.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,r4JAbj09F2o,[STATION] KIM MIN JONG 김민종 '긴 밤 (Endless Night)' MV Teaser,2022-02-20 09:00:22+00:00,"KIM MIN JONG's new single ""Endless Night - SM STATION"" is out now!
Listen and download on your favorite platform: https://smarturl.it/KMJ_EndlessNight

🚂 SM STATION Playlist
Spotify: https://smarturl.it/SMSTATION_Spotify
Apple Music: https://smarturl.it/SMSTATION_Apple
YouTube Music: https://smarturl.it/SMSTATION_YTMusic 

SM STATION Official
http://www.youtube.com/smstation
http://www.instagram.com/smtownstation
http://www.facebook.com/station.smtown

#KIMMINJONG #김민종 #긴밤 #EndlessNight #STATION #스테이션
[STATION] KIM MIN JONG 김민종 '긴 밤 (Endless Night)' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/r4JAbj09F2o/default.jpg,"['김민종', 'kim min jong', '긴 밤', 'endless night', '스테이션', 'station', 'sm station', 'mv', '뮤비', '뮤직비디오', 'music video', 'mv teaser', '뮤비 티저', '뮤직비디오 티저']",10,64091.0,7342.0,611.0,PT27S,dkKMKmAr3ig,[STATION] KIM MIN JONG 김민종 '긴 밤 (Endless Night)' MV,2022-02-21 09:00:18+00:00,PT4M4S,226963.0,264.0
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,31100000,EiLyiSM1MFU,TAEYEON 태연 'INVU' MV Teaser,2022-02-12 15:00:07+00:00,"TAEYEON's 3rd album ""INVU"" is out!
Listen and download on your favorite platforms: https://smarturl.it/TAEYEON_INVU
🏹 'INVU' MV: https://youtu.be/AbZH7XWDW_k
❤ 🩹 'Can't Control Myself' MV: https://youtu.be/RccDIpx4ZMM

[Tracklist]
01 INVU 
02 그런 밤 (Some Nights) 
03 Can't Control Myself  
04 Set Myself On Fire
05 어른아이 (Toddler) 
06 Siren
07 Cold As Hell
08 Timeless
09 품 (Heart) 
10 No Love Again
11 You Better Not
12 Weekend 
13 Ending Credits

TAEYEON Official
https://www.youtube.com/taeyeonofficial
https://www.instagram.com/taeyeon.smofficial
https://twitter.com/TAEYEONsmtown
https://www.facebook.com/TAEYEON.smofficial

#TAEYEON #태연 #INVU 
#TAEYEON_INVU
TAEYEON 태연 'INVU' MV Teaser ℗ SM Entertainment",https://i.ytimg.com/vi/EiLyiSM1MFU/default.jpg,"['소녀시대', 'girls generation', '태연', 'taeyeon', 'invu', 'taeyeon invu', '태연 정규', '태연 컴백', '태연 invu']",10,1494393.0,169944.0,5542.0,PT33S,AbZH7XWDW_k,TAEYEON 태연 'INVU' MV,2022-02-14 09:00:05+00:00,PT3M38S,46310023.0,271.0
