video_channelId,video_channelTitle,video_channelSubscriber,video_id,video_title,video_publishedAt,video_description,video_thumbnails,video_tags,video_categoryId,video_viewCount,video_likeCount,video_commentCount,video_duration
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],7uxu4Z2HAnA,NCT 127 엔시티 127 'Favorite (Vampire)' MV,2021-10-25T09:01:41Z,"NCT 127's the 3rd album repackage ""Favorite"" is out!
Listen and download on your favorite platform: https://NCT127.lnk.to/favorite

[Tracklist]
01 Favorite (Vampire)
02 Sticker
03 Love On The Floor
04 Lemonade
05 Breakfast
06 Pilot
07 같은 시선 (Focus)
08 내일의 나에게 (The Rainy Night)
09 Far
10 Bring The Noize
11 Magic Carpet Ride
12 Road Trip
13 Dreamer
14 다시 만나는 날 (Promise You)

NCT 127 Official
http://www.youtube.com/nct127
http://www.instagram.com/nct127
http://www.tiktok.com/@official_nct
http://twitter.com/NCTsmtown_127
http://www.facebook.com/NCT127.smtown
https://www.vlive.tv/channel/DEE409

#NCT127 #Favorite_Vampire #NCT127_Favorite
NCT 127 엔시티 127 'Favorite (Vampire)' MV ℗ SM Entertainment",https://i.ytimg.com/vi/7uxu4Z2HAnA/default.jpg,,10,59613674.0,1814756.0,228998.0,PT4M
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],OklxvRChfS4,EUNHYUK 은혁 'be' MV,2021-10-20T09:00:23Z,"EUNHYUK's new single ""be"" is out!
Listen and download on your favorite platform: https://smarturl.it/EUNHYUK_be

[Tracklist]
01 be
02 Red Muhly

SUPER JUNIOR-D&E Official
http://www.youtube.com/SUPERJUNIOR
http://www.facebook.com/superjunior
http://www.instagram.com/superjunior
http://www.twitter.com/sjofficial

#EUNHYUK #은혁 #be
#슈퍼주니어DnE #SuperJuniorDnE #COUNTDOWN
EUNHYUK 은혁 'be' MV ℗ SM Entertainment, Label SJ",https://i.ytimg.com/vi/OklxvRChfS4/default.jpg,,10,2472284.0,132295.0,30323.0,PT4M32S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],cgFg0ghNqVA,Red Velvet 레드벨벳 'Queendom (Demicat Remix)' MV,2021-10-15T09:00:14Z,"""iScreaM"" is a new project by SM EDM label 'ScreaM Records', where global DJs and producers participate in releasing remix singles of SM artists' music.

Red Velvet's ""iScreaM Vol.11 : Queendom Remix"" is out!
Listen and download on your favorite platform: https://smarturl.it/iScreaM_Vol11

ScreaM Records Official
https://www.youtube.com/SMScreaMRecords
https://www.facebook.com/ScreaMRecordsSM
https://www.instagram.com/screamrecords

Demicat Official
https://www.instagram.com/djdemicat
https://twitter.com/djdemicat
https://www.facebook.com/DemicatMusic

Red Velvet official
http://www.youtube.com/redvelvet
http://www.facebook.com/RedVelvet
http://www.instagram.com/redvelvet.smtown
https://www.tiktok.com/@redvelvet_smtown
https://www.vlive.tv/channel/DCF447
http://twitter.com/RVsmtown

Red Velvet 레드벨벳 'Queendom (Demicat Remix)' MV ℗ SM Entertainment, ScreaM Records",https://i.ytimg.com/vi/cgFg0ghNqVA/default.jpg,,10,1214485.0,120586.0,4571.0,PT3M19S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],HMQc3PdLOQ8,DONGHAE 동해 'California Love (Feat. 제노 of NCT)' MV,2021-10-13T09:00:06Z,"DONGHAE's new single ""California Love"" is out!
Listen and download on your favorite platform: https://smarturl.it/DONGHAE_CL

[Tracklist]
01 California Love (Feat. JENO of NCT)
02 Blue Moon (Feat. MIYEON of (G)I-DLE)

SUPER JUNIOR-D&E Official
http://www.youtube.com/SUPERJUNIOR
http://www.facebook.com/superjunior
http://www.instagram.com/superjunior
http://www.twitter.com/sjofficial

#DONGHAE #동해 #CaliforniaLove #JENO #제노
#슈퍼주니어DnE #SuperJuniorDnE #COUNTDOWN
DONGHAE 동해 'California Love (Feat. 제노 of NCT)' MV ℗ SM Entertainment, Label SJ",https://i.ytimg.com/vi/HMQc3PdLOQ8/default.jpg,"['donghae', '동해', 'california love', 'jeno', 'mv', 'super junior', 'd&e', 'eunhyuk', '캘리포니아 러브', '제노', '뮤직비디오', '슈퍼주니어', '디앤이', '은혁']",10,4525391.0,497917.0,32475.0,PT4M20S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],apogZTk06-U,"Raiden 레이든 'Love Right Back (Feat. 태일 of NCT, lIlBOI)' MV",2021-10-11T09:00:01Z,"Raiden’s 1st mini album “Love Right Back” is out!
Listen and download on your favorite platform: https://smarturl.it/Raiden_LRB

[Tracklist]
01 Love Right Back (Feat. 태일 of NCT, lIlBOI)
02 Side Effect (Feat. 미연 ((여자)아이들))
03 Golden (Feat. XIAOJUN of WayV, pH-1)
04 It Wasn’t Me (Feat. 최유정 (Weki Meki))
05 Karma (Feat. Nino Lucarelli)

✔Raiden Official
https://www.instagram.com/dj_raiden_
https://www.facebook.com/djraidenofficial
https://twitter.com/raidenmusic
 
✔ScreaM Records Official
https://www.youtube.com/SMScreaMRecords
https://www.facebook.com/ScreaMRecordsSM
https://www.instagram.com/screamrecords

#Raiden #레이든 #Love_Right_Back
#태일 #TAEIL #NCT127 #NCT #lIlBOI #릴보이
Raiden 레이든 'Love Right Back (Feat. 태일 of NCT, lIlBOI)' MV ℗ SM Entertainment, Scream Records",https://i.ytimg.com/vi/apogZTk06-U/default.jpg,,10,1855495.0,244741.0,15920.0,PT3M20S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],WPdWvnAAurg,aespa 에스파 'Savage' MV,2021-10-05T09:00:00Z,"aespa's 1st mini album ""Savage"" is out!
Listen and download on your favorite platform: https://smarturl.it/ae_Savage

🎟️ aespa Showcase SYNK in LA! Tickets now on sale: https://www.ticketmaster.com/event/0A005CCD9E871F6E

[Tracklist]
01 ænergy
02 Savage
03 I'll Make You Cry
04 YEPPI YEPPI
05 ICONIC
06 자각몽 (Lucid Dream)

Subscribe to aespa Official YouTube Channel!
https://www.youtube.com/aespa?sub_confirmation=1

📀SM Global Shop
https://smglobalshop.com/collections/aespa

aespa official
https://www.youtube.com/c/aespa
https://www.instagram.com/aespa_official
https://www.tiktok.com/@aespa_official
https://twitter.com/aespa_Official
https://www.facebook.com/aespa.official
https://weibo.com/aespa

#aespa #에스파 #Savage #æspa
aespa 에스파 'Savage' MV ℗ SM Entertainment",https://i.ytimg.com/vi/WPdWvnAAurg/default.jpg,"['aespa', 'savage', 'mv', 'music video', 'karina', 'giselle', 'winter', 'ningning', 'ae', '에스파', '새비지', '세비지', '뮤직비디오', '뮤비', '카리나', '지젤', '윈터', '닝닝', '아이 에스파', 'smcu']",10,220394535.0,3515055.0,367170.0,PT4M19S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],OYWWnd9ACMI,KEY 키 'BAD LOVE' MV,2021-09-27T08:59:12Z,"KEY's The 1st Mini Album ""BAD LOVE"" is out!
Listen and download on your favorite platform: https://smarturl.it/KEY_BADLOVE

[Tracklist]
01 BAD LOVE
02 Yellow Tape
03 Hate that… (Feat. 태연)
04 Helium (헬륨)
05 Saturday Night
06 Eighteen (End Of My World)

KEY Official
https://www.youtube.com/SHINee
https://www.facebook.com/shinee
https://www.instagram.com/shinee
https://www.vlive.tv/channel/96DD0B
https://twitter.com/SHINee

#KEY #키 #BADLOVE
KEY 키 'BAD LOVE' MV ℗ SM Entertainment",https://i.ytimg.com/vi/OYWWnd9ACMI/default.jpg,"['key', 'bad love', 'mv', 'premiere', 'shinee', '키', '배드러브', '뮤직비디오', '프리미어', '샤이니', '레트로 스페이스', 'retro space', 'disco', '디스코']",10,12935705.0,402136.0,36131.0,PT3M40S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],1oYWnbTSang,NCT 127 엔시티 127 'Sticker' MV,2021-09-17T04:00:13Z,"NCT 127's 3rd album ""Sticker"" is out!
Listen and download on your favorite platform: https://NCT127.lnk.to/stickerID

[Tracklist]
01 Sticker
02 Lemonade
03 Breakfast
04 같은 시선 (Focus)
05 내일의 나에게 (The Rainy Night)
06 Far
07 Bring The Noize
08 Magic Carpet Ride
09 Road Trip
10 Dreamer
11 다시 만나는 날 (Promise You)

NCT 127 Official
http://www.youtube.com/nct127
http://www.instagram.com/nct127
http://www.tiktok.com/@official_nct
http://twitter.com/NCTsmtown_127
http://www.facebook.com/NCT127.smtown
https://www.vlive.tv/channel/DEE409

#NCT127 #Sticker #NCT127_Sticker
NCT 127 엔시티 127 'Sticker' MV ℗ SM Entertainment",https://i.ytimg.com/vi/1oYWnbTSang/default.jpg,"['nct 127', '엔시티 일이칠', '엔시티 127', 'sticker', '정규 3집', '3rd album', '스티커', '태일', '태용', '쟈니', '유타', '재현', '도영', '정우', '해찬', '마크', 'TAEIL', 'TAEYONG', 'JOHNNY', 'YUTA', 'JAEHYUN', 'DOYOUNG', 'JUNGWOO', 'HAECHAN', 'MARK', '티저', 'teaser', 'sticker mv', '스티커 뮤비', 'nct 127 mv', 'nct 127 music video', 'sticker music video']",10,86770859.0,2240104.0,410683.0,PT3M55S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],EROYsCK0vK4,aespa 에스파 'Next Level (Habstrakt Remix)' MV,2021-09-14T09:00:13Z,"""iScreaM"" is a new project by SM EDM label 'ScreaM Records', where global DJs and producers participate in releasing remix singles of SM artists' music.

aespa's ""iScreaM Vol.10 : Next Level Remixes"" is out!
Listen and download on your favorite platform: https://smarturl.it/iScreaM_Vol10

ScreaM Records Official
https://www.youtube.com/SMScreaMRecords
https://www.facebook.com/ScreaMRecordsSM
https://www.instagram.com/screamrecords

Habstrakt Official
https://www.instagram.com/habstrakt/
https://www.facebook.com/Habstrakt
https://twitter.com/habstrakt
https://open.spotify.com/artist/1YYJxpOXYk1z1WtqdeLMkn?si=Qe1CkvDCQmKhln_tMiSOyg&dl_branch=1

aespa official
https://www.youtube.com/c/aespa
https://www.instagram.com/aespa_official
https://www.tiktok.com/@aespa_official
https://twitter.com/aespa_Official
https://www.facebook.com/aespa.official
https://www.vlive.tv/channel/97CCED
https://weibo.com/aespa

aespa 에스파 'Next Level (Habstrakt Remix)' MV ℗ SM Entertainment, ScreaM Records",https://i.ytimg.com/vi/EROYsCK0vK4/default.jpg,,10,2590492.0,231136.0,11141.0,PT3M30S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],xSXslki5xIY,"SUNGMIN 성민 'Goodnight, Summer' MV",2021-09-07T09:00:22Z,"SUNGMIN's new single ""Goodnight, Summer"" is out!
Listen and download on your favorite platform: https://smarturl.it/GoodnightSummer

[Tracklist]
01 Goodnight, Summer
02 설렘꽃 (Blooming)

SUNGMIN Official
http://www.youtube.com/smtown
http://twitter.com/LIU_Sungmin
http://www.instagram.com/_liustudio_/

#SUNGMIN #성민 #Goodnight_Summer
SUNGMIN 성민 'Goodnight, Summer' MV ℗ SM ENTERTAINMENT, Label SJ",https://i.ytimg.com/vi/xSXslki5xIY/default.jpg,"['성민', 'sungmin', 'goodnight', 'summer', '굿나잇', '써머', '뮤직비디오', '뮤비', '설렘꽃', 'Blooming']",10,350951.0,32367.0,10832.0,PT3M38S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],sz2Dmo1_BjM,KEY 키 'Hate that... (Feat. 태연)' MV,2021-08-30T09:00:15Z,"KEY's new single ""Hate that... (Feat. TAEYEON)"" is out!
Listen and download on your favorite platform: https://smarturl.it/KEY_Hatethat

KEY Official
https://www.youtube.com/SHINee
https://www.facebook.com/shinee
https://www.instagram.com/shinee
https://www.vlive.tv/channel/96DD0B
https://twitter.com/SHINee

#KEY #키 #HateThat #TAEYEON #태연
KEY 키 'Hate that... (Feat. 태연)' MV ℗ SM Entertainment",https://i.ytimg.com/vi/sz2Dmo1_BjM/default.jpg,"['키', '태연', '헤잇댓', '샤이니', '뮤직비디오', '듀엣', 'key', 'taeyeon', 'hate that', 'shinee', 'mv', 'music video']",10,9375484.0,543211.0,34701.0,PT3M32S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],GYB6jfC9A6U,WayV-TEN&YANGYANG 'Low Low' MV,2021-08-17T09:00:07Z,"WayV-TEN&YANGYANG's first single ""Low Low"" is out!
Listen and download on your favorite platform: https://smarturl.it/TY_LowLow

WayV Official
https://www.weibo.com/WeiShenV​
https://www.youtube.com/wayv​
https://www.instagram.com/wayvofficial​
https://www.tiktok.com/@official_wayv​
https://twitter.com/wayv_official​
https://www.facebook.com/WayV.official​
https://www.vlive.tv/channel/A01BE3​

#WayV​ #TEN_YANGYANG #LowLow #威神V​ #WeiShenV​
WayV-TEN&YANGYANG 'Low Low' MV ℗ SM Entertainment, LABEL V",https://i.ytimg.com/vi/GYB6jfC9A6U/default.jpg,,10,22693814.0,1022652.0,99619.0,PT3M6S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],c9RzZpV460k,Red Velvet 레드벨벳 'Queendom' MV,2021-08-16T09:00:48Z,"Red Velvet's 6th Mini Album ""Queendom"" is out!
Listen and download on your favorite platform: https://smarturl.it/RedVelvet_Queendom

[Tracklist]
01 Queendom
02 Pose
03 Knock On Wood 
04 Better Be
05 Pushin’ N Pullin’
06 다시, 여름 (Hello, Sunset)

Red Velvet Official
http://www.youtube.com/redvelvet
http://www.facebook.com/RedVelvet
http://www.instagram.com/redvelvet.smtown
https://www.tiktok.com/@redvelvet_smtown
http://twitter.com/RVsmtown

#RedVelvet #레드벨벳 #Queendom #퀸덤
Red Velvet 레드벨벳 'Queendom' MV ℗ SM Entertainment",https://i.ytimg.com/vi/c9RzZpV460k/default.jpg,,10,114371676.0,2820662.0,283937.0,PT3M10S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],UTbYn3ePKsk,SM Classics TOWN Orchestra 'Make A Wish (Birthday Song) (Orchestra Ver.)' MV,2021-08-12T09:00:21Z,"SM Classics TOWN Orchestra's new single ""Make A Wish (Birthday Song) (Orchestra Ver.)"" is out!
Listen & Download on your favorite platform: https://smarturl.it/MAW_Orchestra

SM Classics Official
https://www.instagram.com/smclassics
https://www.tiktok.com/@smclassics
https://twitter.com/smclassics
https://www.facebook.com/smclassics

#예술의전당 #seoulartscenter #강한뫼
#SM_Classics_TOWN_Orchestra #MakeAWish
SM Classics TOWN Orchestra 'Make A Wish (Birthday Song) (Orchestra Ver.)' MV ℗ SM Entertianment",https://i.ytimg.com/vi/UTbYn3ePKsk/default.jpg,,10,2211505.0,358293.0,16584.0,PT4M59S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],rthppvDJ2fA,HYO 효연 'Second (Feat. 비비 (BIBI))' MV,2021-08-09T09:00:31Z,"HYO's new single ""Second (Feat. 비비 (BIBI))"" is out now!
Listen and download on your favorite platform: https://smarturl.it/HYO_Second

HYO Official
http://www.youtube.com/GIRLSGENERATION
http://www.facebook.com/girlsgeneration
http://twitter.com/girlsgeneration
https://www.instagram.com/girlsgeneration

#HYO #효연 #Second
HYO 효연 'Second (Feat. 비비 (BIBI))' MV ℗ SM Entertainment, Scream Records",https://i.ytimg.com/vi/rthppvDJ2fA/default.jpg,"['hyo', 'hyoyeon', '효연', '효', 'dj hyo', 'second', '세컨드', '비비', 'bibi', '티저', '뮤직비디오', 'mv', '뮤비', '소녀시대', 'girls generation', 'snsd', '소시', 'scream records', '스크림레코즈']",10,10850482.0,519380.0,21276.0,PT3M48S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],omRMIR9sQHQ,KANGTA 강타 '7월의 크리스마스 (Christmas in July)' MV,2021-07-28T09:00:13Z,"KANGTA's new single ""Christmas in July"" is out!
Listen and download on your favorite platform: https://smarturl.it/KANGTA_CIJ

[Tracklist]
01 7월의 크리스마스 (Christmas in July)
02 그 해 여름 2021 (Memories of Summer 2021)
03 七月裡的聖誕 (Christmas in July)

KANGTA Official
https://www.youtube.com/kangtaofficial
http://www.facebook.com/smtown
http://www.instagram.com/smtown/
http://twitter.com/SMTOWNGLOBAL

#KANGTA #강타 #7월의크리스마스 #Christmas_in_July
KANGTA 강타 '7월의 크리스마스 (Christmas in July)' MV ℗ SM Entertainment",https://i.ytimg.com/vi/omRMIR9sQHQ/default.jpg,,10,251479.0,18800.0,1083.0,PT4M10S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],_btxV8tJM7w,D.O. 디오 'Rose' MV,2021-07-26T09:00:10Z,"D.O.'s 1st Mini Album ""공감"" is out!
Listen and download on your favorite platform: https://smarturl.it/D.O._Empathy

[Tracklist]
01 Rose
02 I’m Gonna Love You (Feat. 원슈타인)
03 My Love
04 다시, 사랑이야 (It’s Love)
05 나의 아버지 (Dad)
06 I’m Fine
07 Rose (English Ver.)
08 Si Fueras Mía

D.O. Official
http://www.youtube.com/weareoneEXO
http://www.facebook.com/weareoneEXO
http://www.instagram.com/weareone.exo
https://www.vlive.tv/channel/F94BD
http://twitter.com/weareoneEXO

#디오 #DO(D.O.) #Rose #공감
D.O. 디오 'Rose' MV ℗ SM Entertainment",https://i.ytimg.com/vi/_btxV8tJM7w/default.jpg,,10,26174721.0,1763648.0,400455.0,PT2M56S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],_eprOE_CdEI,KANGTA 강타 '자유롭게 날 수 있도록 2021 (Free To Fly 2021)' MV,2021-07-14T09:00:24Z,"KANGTA's new single ""자유롭게 날 수 있도록 2021 (Free To Fly 2021)"" is out!
Listen and download on your favorite platform: https://smarturl.it/KANGTA_FTF2021

KANGTA Official
https://www.youtube.com/kangtaofficial
http://www.facebook.com/smtown
http://www.instagram.com/smtown/
http://twitter.com/SMTOWNGLOBAL

#KANGTA #강타 #자유롭게날수있도록 #Free_To_Fly_2021
KANGTA 강타 '자유롭게 날 수 있도록 2021 (Free To Fly 2021)' MV ℗ SM Entertainment",https://i.ytimg.com/vi/_eprOE_CdEI/default.jpg,,10,853036.0,93431.0,5120.0,PT5M19S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],RmuL-BPFi2Q,TAEYEON 태연 'Weekend' MV,2021-07-06T09:00:09Z,"TAEYEON's new single ""Weekend"" is out!
Listen and download on your favorite platform: https://smarturl.it/TAEYEON_Weekend

TAEYEON Official
http://www.youtube.com/GIRLSGENERATION
http://www.facebook.com/girlsgeneration
http://twitter.com/girlsgeneration
https://www.instagram.com/girlsgeneration

#TAEYEON #태연 #Weekend
TAEYEON 태연 'Weekend' MV ℗ SM Entertainment",https://i.ytimg.com/vi/RmuL-BPFi2Q/default.jpg,"['taeyeon', 'weekend', 'mv', 'disco pop', ""girls' generation"", '태연', '위켄드', '뮤직비디오', '주말', '소녀시대', '디스코팝']",10,37776326.0,930916.0,51306.0,PT4M7S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],IWFcspPYcfs,KYUHYUN 규현 '투게더 (Together)' MV,2021-07-05T09:00:09Z,"KYUHYUN's new single '투게더 (Together)' is out!
Listen and download on your favorite platform: https://smarturl.it/KYUHYUN_Together

[2021 PROJECT : 季]
2020 Summer ""Dreaming"" 🌻 https://youtu.be/B3Z3t6Ct1N8
2020 Autumn ""Daystar"" 🍂 https://youtu.be/PS_K1Ypi8B0
2021 Winter ""Moving On"" ❄ https://youtu.be/gXwVNwdOFhk
2021 Spring ""Coffee"" ☕ https://youtu.be/OeOCjrfQPss
2021 Summer ""Together"" 🌳 https://youtu.be/IWFcspPYcfs

KYUHYUN Official
http://www.youtube.com/SUPERJUNIOR
http://www.facebook.com/superjunior
http://www.instagram.com/superjunior
http://www.twitter.com/sjofficial

#KYUHYUN #규현 #투게더 #Together #2021PROJECT季 #슈퍼주니어 #SUPERJUNIOR
KYUHYUN 규현 '투게더 (Together)' MV ℗ SM Entertainment, Label SJ",https://i.ytimg.com/vi/IWFcspPYcfs/default.jpg,"['규현', 'kyuhyun', '투게더', 'together', 'mv', 'music video', '뮤비', '뮤직비디오', 'PROJECT季', '프로젝트 계', '공명', '채수빈', '여름싱글', '여름 노래', 'summer song', 'super junior', '슈퍼주니어']",10,1140206.0,70953.0,49853.0,PT3M30S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],wrzgeVP3BZ8,SHINee シャイニー 'SUPERSTAR' MV,2021-06-29T12:00:13Z,"SHINee Japan Mini Album ""SUPERSTAR"" is out!
“SUPERSTAR” physical album will be released on July 28th.
Listen here: https://lnk.to/SSSma
Physical Album Pre-Order: https://lnk.to/shcodep

SHINee ミニアルバム『SUPERSTAR』2021.7.28 ON SALE
予約：https://lnk.to/shcodep
ストリーミング＆ダウンロード：https://lnk.to/SSSma

[Tracklist]
1. SUPERSTAR
2. Closer
3. Don’t Call Me (Japanese Version)
4. Atlantis (Korean Version)
5. SEASONS

SHINee Japan Official
http://shinee.jp/
https://www.instagram.com/shinee_jp_official/
https://twitter.com/shinetter
http://line.me/ti/p/%40shinee_jp
https://vt.tiktok.com/ZSJ4AoX17/
http://www.universal-music.co.jp/shinee/

#SHINee​​​​​​​ #シャイニー​ #SUPERSTAR",https://i.ytimg.com/vi/wrzgeVP3BZ8/default.jpg,"['shinee', 'SUPERSTAR', 'MV', 'onew', 'key', 'minho', 'taemin', '샤이니', '온유', '키', '민호', '태민', '슈퍼스타']",10,4161508.0,346355.0,29105.0,PT3M2S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],QPUjV7epJqE,NCT DREAM 엔시티 드림 'Hello Future' MV,2021-06-28T09:00:13Z,"NCT DREAM's 1st Album Repackage ""Hello Future"" is out!
Listen and download on your favorite platform: https://smarturl.it/NCTDREAM_HelloFuture

[Tracklist]
01 Hello Future
02 Bungee
03 맛 (Hot Sauce)
04 Diggity
05 오르골 (Life Is Still Going On)
06 고래 (Dive Into You)
07 우리의 계절 (My Youth)
08 Rocket
09 Countdown (3, 2, 1)
10 ANL
11 주인공 (Irreplaceable)
12 지금처럼만 (Be There For You)
13 Rainbow (책갈피)

NCT DREAM Official
http://www.youtube.com/nctdream 
http://www.instagram.com/nct_dream
http://www.tiktok.com/@official_nct
http://twitter.com/NCTsmtown_DREAM
http://www.facebook.com/NCTDREAM.smtown
http://www.vlive.tv/channel/DB547B

#NCTDREAM #HelloFuture #NCTDREAM_HelloFuture
NCT DREAM 엔시티 드림 'Hello Future' MV ℗ SM Entertainment",https://i.ytimg.com/vi/QPUjV7epJqE/default.jpg,,10,94837448.0,2329404.0,483015.0,PT3M53S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],oGBQaOLAR0E,WayV-KUN&XIAOJUN 'Back To You (English Ver.)' MV,2021-06-23T09:00:17Z,"WayV-KUN&XIAOJUN's first single ""Back To You"" is out!
Listen and download on your favorite platform: https://smarturl.it/KX_BackToYou

[Tracklist]
01 这时烟火 (Back To You)
02 夜未眠 (Sleepless)
03 Back To You (English Ver.)

WayV Official
https://www.weibo.com/WeiShenV​
https://www.youtube.com/wayv​
https://www.instagram.com/wayvofficial​
https://www.tiktok.com/@official_wayv​
https://twitter.com/wayv_official​
https://www.facebook.com/WayV.official​
https://www.vlive.tv/channel/A01BE3​

#WayV​ #KUN_XIAOJUN #Back_To_You #威神V​ #WeiShenV​
WayV-KUN&XIAOJUN 'Back To You (English Ver.)' MV ℗ SM Entertainment, LABEL V",https://i.ytimg.com/vi/oGBQaOLAR0E/default.jpg,,10,1539851.0,161954.0,10601.0,PT4M19S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],DYbWPPJbiKs,WayV-KUN&XIAOJUN '这时烟火 (Back To You)' MV,2021-06-16T09:00:11Z,"WayV-KUN&XIAOJUN's first single ""Back To You"" is out!
Listen and download on your favorite platform: https://smarturl.it/KX_BackToYou

[Tracklist]
01 这时烟火 (Back To You)
02 夜未眠 (Sleepless)
03 Back To You (English Ver.)

WayV Official
https://www.weibo.com/WeiShenV​
https://www.youtube.com/wayv​
https://www.instagram.com/wayvofficial​
https://www.tiktok.com/@official_wayv​
https://twitter.com/wayv_official​
https://www.facebook.com/WayV.official​
https://www.vlive.tv/channel/A01BE3​

#WayV​ #KUN_XIAOJUN #Back_To_You #威神V​ #WeiShenV​
WayV-KUN&XIAOJUN '这时烟火 (Back To You)' MV ℗ SM Entertainment, LABEL V",https://i.ytimg.com/vi/DYbWPPJbiKs/default.jpg,,10,3536982.0,514307.0,70989.0,PT4M19S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],vJ0d8qxO_nM,NCT DREAM 엔시티 드림 '맛 (Hot Sauce) (Hitchhiker Remix)' MV,2021-06-10T09:00:18Z,"""iScreaM"" is a new project by SM EDM label 'ScreaM Records', where global DJs and producers participate in releasing remix singles of SM artists' music.

NCT DREAM's ""iScreaM Vol.9 : 맛 (Hot Sauce) Remixes"" is out!
Listen and download on your favorite platform: https://smarturl.it/iScreaM_Vol9

ScreaM Records Official
https://www.youtube.com/SMScreaMRecords
https://www.facebook.com/ScreaMRecordsSM
https://www.instagram.com/screamrecords

Hitchhiker Official
https://www.instagram.com/hitchhiker_project/
https://www.youtube.com/user/hitchhikerpd
https://soundcloud.com/hitchhikerofficial
https://www.facebook.com/hitchhiker.pd

NCT DREAM Official
http://www.youtube.com/nctdream
​​​​http://www.instagram.com/nct_dream
http://www.tiktok.com/@official_nct
http://twitter.com/NCTsmtown_DREAM
http://www.facebook.com/NCTDREAM.smtown
http://www.vlive.tv/channel/DB547B

NCT DREAM 엔시티 드림 '맛 (Hot Sauce) (Hitchhiker Remix)' MV ℗ SM Entertainment, ScreaM Records",https://i.ytimg.com/vi/vJ0d8qxO_nM/default.jpg,"['nct dream', 'hot sauce', 'remix', 'hitchhiker', 'iscream', 'scream records', '엔시티 드림', '핫소스', '맛', '리믹스', '히치하이커', '아이스크림', '스크림레코즈']",10,2133859.0,338878.0,23678.0,PT3M22S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],2IkoKhr6Tss,EXO 엑소 'Don't fight the feeling' MV,2021-06-07T09:00:02Z,"EXO's Special Album ""DON’T FIGHT THE FEELING"" is out!
Listen and download on your favorite platform: https://smarturl.it/EXO_DFTF

[Tracklist]
01 Don't fight the feeling
02 파라다이스 (Paradise)
03 훅! (No matter)
04 Runaway
05 지켜줄게 (Just as usual)

EXO Official
http://www.youtube.com/weareoneEXO
http://www.facebook.com/weareoneEXO
http://www.instagram.com/weareone.exo
https://www.vlive.tv/channel/F94BD
http://twitter.com/weareoneEXO

#EXO #엑소 #DONT_FIGHT_THE_FEELING
EXO 엑소 'Don't fight the feeling' MV ℗ SM Entertainment",https://i.ytimg.com/vi/2IkoKhr6Tss/default.jpg,,10,106412121.0,4729915.0,3672075.0,PT3M43S
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,[31000000],lNvBbh5jDcA,JOY 조이 '안녕 (Hello)' MV,2021-05-31T09:00:16Z,"JOY's Special Album ""안녕 (Hello)"" is out!
Listen and download on your favorite platform: https://smarturl.it/JOY_HELLO
💚'Je T’aime' Live Video: https://youtu.be/ZYBY490Undc
💚 '좋을텐데 (If Only) (Feat. 폴킴)' Live Video: https://youtu.be/rzgRgtW8TiY

[Tracklist]
01 안녕 (Hello)
02 Je T’aime
03 Day By Day
04 좋을텐데 (If Only) (Feat. 폴킴)
05 Happy Birthday To You
06 그럴때마다 (Be There For You)

JOY Official
http://www.youtube.com/redvelvet
http://www.facebook.com/RedVelvet
http://www.instagram.com/redvelvet.smtown
https://www.tiktok.com/@redvelvet_smtown
https://www.vlive.tv/channel/DCF447
http://twitter.com/RVsmtown

#JOY #Hello #조이 #안녕
JOY 조이 '안녕 (Hello)' MV ℗ SM Entertainment",https://i.ytimg.com/vi/lNvBbh5jDcA/default.jpg,,10,29230397.0,1569637.0,103385.0,PT4M35S
